,date,account_value
507,2021-01-11,117708367.45
508,2021-01-12,118104367.45
509,2021-01-13,116326367.45
510,2021-01-14,114943367.45
511,2021-01-15,115733367.45
512,2021-01-18,115140367.45
513,2021-01-19,109609367.45
514,2021-01-20,110893367.45
515,2021-01-21,112177367.45
516,2021-01-22,110597367.45
517,2021-01-25,110103367.45
518,2021-01-26,108622367.45
519,2021-01-27,105263367.45
520,2021-01-28,98152367.45
521,2021-01-29,104769367.45
522,2021-02-01,104671367.45
523,2021-02-02,108325367.45
524,2021-02-03,111585367.45
525,2021-02-04,110696367.45
526,2021-02-05,111486367.45
527,2021-02-08,107239367.45
528,2021-02-09,109906367.45
529,2021-02-17,110597367.45
530,2021-02-18,110893367.45
531,2021-02-19,109906367.45
532,2021-02-22,109412367.45
533,2021-02-23,108918367.45
534,2021-02-24,107733367.45
535,2021-02-25,106547367.45
536,2021-02-26,106745367.45
537,2021-03-01,107535367.45
538,2021-03-02,106844367.45
539,2021-03-03,106449367.45
540,2021-03-04,105362367.45
541,2021-03-05,104967367.45
542,2021-03-08,104177367.45
543,2021-03-09,102498367.45
544,2021-03-10,103090367.45
545,2021-03-11,104769367.45
546,2021-03-12,104177367.45
547,2021-03-15,104177367.45
548,2021-03-16,102992367.45
549,2021-03-17,102498367.45
550,2021-03-18,104473367.45
551,2021-03-19,103683367.45
552,2021-03-22,102794367.45
553,2021-03-23,102201367.45
554,2021-03-24,100720367.45
555,2021-03-25,100522367.45
556,2021-03-26,99436367.45
557,2021-03-29,101016367.45
558,2021-03-30,101214367.45
559,2021-03-31,100424367.45
560,2021-04-01,102992367.45
561,2021-04-02,104671367.45
562,2021-04-05,104572367.45
563,2021-04-06,103485367.45
564,2021-04-07,102103367.45
565,2021-04-08,101905367.45
566,2021-04-09,101806367.45
567,2021-04-12,102004367.45
568,2021-04-13,102004367.45
569,2021-04-14,101313367.45
570,2021-04-15,101115367.45
571,2021-04-16,98942367.45
572,2021-04-19,98152367.45
573,2021-04-20,101313367.45
574,2021-04-22,100028367.45
575,2021-04-23,101510367.45
576,2021-04-26,98053367.45
577,2021-04-27,97757367.45
578,2021-04-28,95781367.45
579,2021-04-29,95584367.45
580,2021-05-04,93707367.45
581,2021-05-05,94102367.45
582,2021-05-06,91732367.45
583,2021-05-07,89164367.45
584,2021-05-10,95090367.45
585,2021-05-11,93312367.45
586,2021-05-12,93905367.45
587,2021-05-13,92621367.45
588,2021-05-14,91633367.45
589,2021-05-17,89361367.45
590,2021-05-18,89164367.45
591,2021-05-19,89658367.45
592,2021-05-20,90151367.45
593,2021-05-21,91337367.45
594,2021-05-24,93312367.45
595,2021-05-25,92621367.45
596,2021-05-26,93115367.45
597,2021-05-27,92621367.45
598,2021-05-28,93213367.45
599,2021-05-31,92621367.45
600,2021-06-01,92028367.45
601,2021-06-02,91534367.45
602,2021-06-03,92324367.45
603,2021-06-04,91633367.45
604,2021-06-07,92633367.45
605,2021-06-08,92933367.45
606,2021-06-09,92333367.45
607,2021-06-10,95433367.45
608,2021-06-11,95233367.45
609,2021-06-14,95733367.45
610,2021-06-15,96133367.45
611,2021-06-16,95033367.45
612,2021-06-17,94233367.45
613,2021-06-18,95333367.45
614,2021-06-21,93833367.45
615,2021-06-22,93833367.45
616,2021-06-23,93233367.45
617,2021-06-24,91933367.45
618,2021-06-25,92933367.45
619,2021-06-28,92433367.45
620,2021-06-29,94233367.45
621,2021-06-30,93633367.45
