,date,account_value
582,2021-05-06,71091795.94999997
583,2021-05-07,69037395.94999997
584,2021-05-10,73778195.94999997
585,2021-05-11,73667967.54999998
586,2021-05-12,74034272.74999999
587,2021-05-13,73925466.35
588,2021-05-14,73925466.35
589,2021-05-17,73925466.35
590,2021-05-18,73925466.35
591,2021-05-19,73925466.35
592,2021-05-20,74252492.6
593,2021-05-21,74135153.3
594,2021-05-24,74135153.3
595,2021-05-25,74135153.3
596,2021-05-26,74135153.3
597,2021-05-27,74135153.3
598,2021-05-28,74135153.3
599,2021-05-31,74135153.3
600,2021-06-01,73553487.69999999
601,2021-06-02,73446933.69999999
602,2021-06-03,73446933.69999999
603,2021-06-04,73446933.69999999
604,2021-06-07,74140853.69999999
605,2021-06-08,74033573.69999999
606,2021-06-09,74033573.69999999
607,2021-06-10,76406653.69999999
608,2021-06-11,76296013.69999999
609,2021-06-14,76585613.69999999
610,2021-06-15,76474613.69999999
611,2021-06-16,76474613.69999999
612,2021-06-17,75724453.69999999
613,2021-06-18,76604453.69999999
614,2021-06-21,75404453.69999999
615,2021-06-22,75404453.69999999
616,2021-06-23,74924453.69999999
617,2021-06-24,74816453.69999999
618,2021-06-25,74816453.69999999
619,2021-06-28,74308813.69999999
620,2021-06-29,74201773.69999999
621,2021-06-30,74201773.69999999
